b1,1CC rate,2CC rate,Game 1 rate
1.0,0.024990452966336313,0.04417852693406048,0.28085200915703185
1.1400000000000001,0.039393237879107985,0.08722744376688503,0.3295779890650933
1.2800000000000002,0.0304061852731955,0.036854573062594875,0.5642000922517293
1.4200000000000004,0.11236806257304936,0.012935221429149086,0.5834500195639276
1.5600000000000005,0.027229740045496116,0.007604845157425588,0.20195037018783746
1.7000000000000006,0.2373559356281292,0.03489251870839219,0.467808948123054
1.8400000000000007,0.16192574869832888,0.025630328769207157,0.5032372405243201
1.9800000000000009,0.6599676601336355,0.009474923180519741,0.9442003435339843
2.120000000000001,0.28389056748213337,0.014589395931907832,0.6140705837302329
2.260000000000001,0.7094223613530894,0.013937512787887515,0.7485581628178795
2.4000000000000012,0.9264019767190594,0.001507732736191131,0.9362317282454954
2.5400000000000014,0.7688166776662689,0.0050308891479551076,0.8302164959817353
2.6800000000000015,0.18682494232138855,0.0346539437244891,0.5801991190529394
2.8200000000000016,0.7058423571387279,0.0169803411681952,0.8030576686319416
2.9600000000000017,0.8932616916026821,0.012299147726316918,0.9220746864156126
3.100000000000002,0.8520673365624949,0.017448562828869685,0.8628773330178254
1.0,0.009498498933784462,0.042546554260879284,0.5675020951151373
1.1400000000000001,0.01634145508473431,0.01074207645021692,0.3240317794376735
1.2800000000000002,0.02725683955716731,0.05101818936795419,0.19005770121679788
1.4200000000000004,0.04582487630077092,0.02316253451501405,0.21353954585563895
1.5600000000000005,0.11039346722122909,0.04100292398554849,0.4182769530457927
1.7000000000000006,0.17218940245301886,0.02474281986504914,0.5651524329356539
1.8400000000000007,0.12173024129193884,0.028157293930489873,0.49933003999724473
1.9800000000000009,0.1825952293373727,0.022124972835377142,0.3200008135453364
2.120000000000001,0.7121464373910846,0.012101422746707278,0.8304421913376916
2.260000000000001,0.6484282961564609,0.02684582986114111,0.7845916185911516
2.4000000000000012,0.7510126159168113,0.01174866959789978,0.8462780060716242
2.5400000000000014,0.7157530656965948,0.009107417091659641,0.8151945371253936
2.6800000000000015,0.7050409711178127,0.011768429472773201,0.8454595003224236
2.8200000000000016,0.8601109768915489,0.008436992667936623,0.8671724205736968
2.9600000000000017,0.8791822175262267,0.003753828939268174,0.8837264212971075
3.100000000000002,0.9045455559963267,0.0018082711518091414,0.9063665088051353
1.0,0.01462223312001631,0.011792110958684862,0.16193792731271286
1.1400000000000001,0.030911650944869154,0.020714068480179197,0.33057460867213095
1.2800000000000002,0.07921395708302757,0.020501270103720017,0.2542170276165923
1.4200000000000004,0.024344953649012707,0.01616998246486273,0.46678281886831374
1.5600000000000005,0.02727143242297447,0.02441814732993457,0.574778793563272
1.7000000000000006,0.07556579813568148,0.016592325237669014,0.35512806838341454
1.8400000000000007,0.48214464276289143,0.042724663451345256,0.6028508038135745
1.9800000000000009,0.05835330234602304,0.01087590982072468,0.45494495835495863
2.120000000000001,0.04381667237008706,0.0614489266028567,0.2725091084119426
2.260000000000001,0.961137471141562,0.0013511912762757085,0.9664167615383786
2.4000000000000012,0.9861597693025852,6.302215827683241e-06,0.9885095880824358
2.5400000000000014,0.8872774381092619,0.005075914695999154,0.9048789230575418
2.6800000000000015,0.9161978023490241,0.01932613290947128,0.9297518484911946
2.8200000000000016,0.5442142843098864,0.008529834772878983,0.6399639399198486
2.9600000000000017,0.8569031936639805,0.006645515246410421,0.8979103337876727
3.100000000000002,0.7228376936063032,0.017104493667236494,0.7542061777107879
1.0,0.020994006498098187,0.0870900575207891,0.4369337642723527
1.1400000000000001,0.07386101094600363,0.034039546176582454,0.4130288230430664
1.2800000000000002,0.02867880503752722,0.045183588348681865,0.32764682081362584
1.4200000000000004,0.04889915993347429,0.01949893284013655,0.5383707783426582
1.5600000000000005,0.012605882643667337,0.019287317515428556,0.5514487237286966
1.7000000000000006,0.33839018500009616,0.009582946071012963,0.5226480502256153
1.8400000000000007,0.2872092925746457,0.027372054195227688,0.5364589160363066
1.9800000000000009,0.18007807681262297,0.03971011075296236,0.5242561240652348
2.120000000000001,0.15425829465641894,0.030930232691534065,0.5671382022023097
2.260000000000001,0.13180104966528622,0.033427496673540044,0.5018674501085593
2.4000000000000012,0.7940049280129851,0.005949543823051867,0.8550495249791381
2.5400000000000014,0.590905412224623,0.006517113672037403,0.7268293977720853
2.6800000000000015,0.3246792019743438,0.0067051359484605385,0.6480927338898034
2.8200000000000016,0.1940065036729155,0.023646706284165347,0.48114833951974445
2.9600000000000017,0.962830003085653,0.004609906273537586,0.9659202577265417
3.100000000000002,0.9716478307000578,1.509670132978526e-07,0.9737210800562972
1.0,0.005110976670232173,0.04629244992106757,0.356911760739479
1.1400000000000001,0.008020635585058456,0.022279309012708,0.15374898213300645
1.2800000000000002,0.03565968377180325,0.04411136403188281,0.2613933185080068
1.4200000000000004,0.06596630001482433,0.07965197995239556,0.3851863110984816
1.5600000000000005,0.015143147700442512,0.01563916467870353,0.6782321723756729
1.7000000000000006,0.08624846554152832,0.056166588742,0.488862069251515
1.8400000000000007,0.1146816654599586,0.027186795315365674,0.3946004070596476
1.9800000000000009,0.4400658183963431,0.019188844996219864,0.8347018951554077
2.120000000000001,0.589304084356776,0.015404715628224661,0.655129313077052
2.260000000000001,0.1902991428845191,0.020955021583795957,0.4357186280516295
2.4000000000000012,0.4199515175508261,0.03633984363213043,0.7034151741402175
2.5400000000000014,0.9234611561803387,0.002091218848342033,0.9253135268951255
2.6800000000000015,0.6440864048927484,0.014836494171029802,0.71028789226827
2.8200000000000016,0.7068580046700362,0.0073827705270914906,0.8450172668566377
2.9600000000000017,0.7292687651304195,0.03334355550748506,0.8112725232057203
3.100000000000002,0.5923030047161804,0.029634997042962487,0.7535766354690185
